1729735166,102a1fa,33,15,0.454545
1729738955,102a1fa,38,14,0.368421
1729741190,102a1fa,35,13,0.371429
1729742180,102a1fa,38,13,0.342105
1729744745,102a1fa,45,17,0.377778
1729745783,102a1fa,54,18,0.333333
1729748222,102a1fa,43,21,0.488372
1729749388,102a1fa,33,13,0.393939
1729752236,102a1fa,30,6,0.2
1729753027,102a1fa,50,15,0.3
1729755220,102a1fa,35,9,0.257143
1729756580,102a1fa,45,14,0.311111
1729759190,102a1fa,40,13,0.325
1729760239,102a1fa,29,10,0.344828
1729762524,102a1fa,41,14,0.341463
1729763791,102a1fa,35,13,0.371429
1729766357,102a1fa,1,1,1
1729767383,102a1fa,25,11,0.44
1729769404,102a1fa,32,17,0.53125
1729770996,102a1fa,36,16,0.444444
1729774675,102a1fa,40,15,0.375
1729777122,102a1fa,34,10,0.294118
1729778184,102a1fa,21,13,0.619048
1729780676,102a1fa,43,15,0.348837
1729781889,102a1fa,31,15,0.483871
1729784141,102a1fa,42,17,0.404762
1729785379,102a1fa,34,12,0.352941
1729788075,102a1fa,47,18,0.382979
1729789087,102a1fa,38,17,0.447368
1729791295,102a1fa,51,21,0.411765
1729792587,102a1fa,34,5,0.147059
1729795288,102a1fa,41,22,0.536585
1729796187,102a1fa,31,13,0.419355
1729798235,102a1fa,36,11,0.305556
1729799778,102a1fa,25,13,0.52
1729802090,102a1fa,42,12,0.285714
1729803384,102a1fa,1,1,1
1729805578,102a1fa,1,1,1
1729807050,102a1fa,47,17,0.361702
1729809389,102a1fa,1,1,1
1729810569,102a1fa,49,18,0.367347
1729812782,102a1fa,36,14,0.388889
1729814203,102a1fa,49,17,0.346939
