1768012157,102a1fa,58,47,0.810345
1768017159,102a1fa,60,43,0.716667
1768020742,102a1fa,39,31,0.794872
1768023687,102a1fa,51,44,0.862745
1768024661,102a1fa,61,50,0.819672
1768027948,102a1fa,49,43,0.877551
1768030555,102a1fa,54,41,0.759259
1768031781,102a1fa,61,52,0.852459
1768034819,102a1fa,40,36,0.9
1768035795,102a1fa,47,38,0.808511
1768037872,102a1fa,61,54,0.885246
1768038998,102a1fa,51,38,0.745098
1768041662,102a1fa,55,46,0.836364
1768042636,102a1fa,38,31,0.815789
1768044832,102a1fa,35,30,0.857143
1768046183,102a1fa,52,41,0.788462
1768050315,102a1fa,39,32,0.820513
1768052769,102a1fa,36,32,0.888889
1768053532,102a1fa,57,47,0.824561
1768055936,102a1fa,57,44,0.77193
1768057026,102a1fa,43,39,0.906977
1768059465,102a1fa,51,39,0.764706
1768060592,102a1fa,23,21,0.913043
