1725414801,102a1fa,39,13,0.333333
1725418473,102a1fa,56,19,0.339286
1725420893,102a1fa,42,15,0.357143
1725422176,102a1fa,57,19,0.333333
1725424616,102a1fa,38,16,0.421053
1725425778,102a1fa,40,19,0.475
1725428185,102a1fa,47,18,0.382979
1725429378,102a1fa,53,22,0.415094
1725432984,102a1fa,43,17,0.395349
1725435034,102a1fa,46,20,0.434783
1725436582,102a1fa,40,14,0.35
1725439026,102a1fa,40,21,0.525
1725440180,102a1fa,24,7,0.291667
1725442456,102a1fa,26,8,0.307692
1725443805,102a1fa,45,14,0.311111
1725446263,102a1fa,24,11,0.458333
1725447405,102a1fa,42,13,0.309524
1725449366,102a1fa,40,17,0.425
1725450978,102a1fa,41,9,0.219512
1725454519,102a1fa,40,19,0.475
1725456995,102a1fa,44,15,0.340909
1725458190,102a1fa,50,14,0.28
1725460533,102a1fa,37,15,0.405405
1725461784,102a1fa,47,9,0.191489
1725464054,102a1fa,21,7,0.333333
1725465387,102a1fa,36,12,0.333333
1725467940,102a1fa,31,11,0.354839
1725469073,102a1fa,35,12,0.342857
1725471436,102a1fa,37,13,0.351351
1725472587,102a1fa,46,19,0.413043
1725475078,102a1fa,47,17,0.361702
1725476206,102a1fa,42,15,0.357143
1725478034,102a1fa,41,17,0.414634
1725479788,102a1fa,25,5,0.2
1725482217,102a1fa,46,15,0.326087
1725483411,102a1fa,32,8,0.25
1725485494,102a1fa,33,13,0.393939
1725486965,102a1fa,31,16,0.516129
1725489327,102a1fa,21,11,0.52381
1725490573,102a1fa,31,15,0.483871
1725492770,102a1fa,42,16,0.380952
1725494186,102a1fa,30,15,0.5
