1766284533,102a1fa,35,31,0.885714
1766289376,102a1fa,47,40,0.851064
1766292883,102a1fa,55,44,0.8
1766295624,102a1fa,56,45,0.803571
1766296601,102a1fa,29,23,0.793103
1766299892,102a1fa,52,39,0.75
1766302548,102a1fa,58,47,0.810345
1766303790,102a1fa,41,35,0.853659
1766306733,102a1fa,45,36,0.8
1766307655,102a1fa,42,35,0.833333
1766309853,102a1fa,51,43,0.843137
1766310997,102a1fa,56,43,0.767857
1766313689,102a1fa,27,24,0.888889
1766314607,102a1fa,60,50,0.833333
1766316776,102a1fa,68,60,0.882353
1766318180,102a1fa,59,47,0.79661
1766322206,102a1fa,49,40,0.816327
1766324642,102a1fa,55,44,0.8
1766325422,102a1fa,31,24,0.774194
1766327881,102a1fa,56,48,0.857143
1766328996,102a1fa,31,26,0.83871
1766331377,102a1fa,44,37,0.840909
1766332592,102a1fa,60,47,0.783333
1766335420,102a1fa,61,48,0.786885
1766336352,102a1fa,42,31,0.738095
1766338581,102a1fa,52,42,0.807692
1766339783,102a1fa,56,52,0.928571
1766342917,102a1fa,49,41,0.836735
1766343740,102a1fa,50,41,0.82
1766345515,102a1fa,60,47,0.783333
1766347001,102a1fa,47,40,0.851064
1766349533,102a1fa,55,44,0.8
1766350597,102a1fa,65,53,0.815385
1766352901,102a1fa,46,39,0.847826
1766354202,102a1fa,62,49,0.790323
