1735524147,102a1fa,48,19,0.395833
1735527921,102a1fa,36,15,0.416667
1735530015,102a1fa,42,14,0.333333
1735530970,102a1fa,26,10,0.384615
1735533467,102a1fa,37,10,0.27027
1735534592,102a1fa,47,18,0.382979
1735536970,102a1fa,36,12,0.333333
1735538187,102a1fa,37,9,0.243243
1735540999,102a1fa,26,13,0.5
1735541800,102a1fa,42,17,0.404762
1735544041,102a1fa,32,12,0.375
1735545378,102a1fa,44,16,0.363636
1735547935,102a1fa,41,17,0.414634
1735548975,102a1fa,48,16,0.333333
1735551279,102a1fa,32,11,0.34375
1735552581,102a1fa,29,11,0.37931
1735555129,102a1fa,41,18,0.439024
1735556186,102a1fa,28,16,0.571429
1735558170,102a1fa,43,21,0.488372
1735559790,102a1fa,29,12,0.413793
1735563354,102a1fa,57,19,0.333333
1735565777,102a1fa,35,9,0.257143
1735566976,102a1fa,33,8,0.242424
1735569324,102a1fa,42,15,0.357143
1735570591,102a1fa,36,15,0.416667
1735572819,102a1fa,43,17,0.395349
1735574174,102a1fa,18,8,0.444444
1735576772,102a1fa,47,19,0.404255
1735577786,102a1fa,31,17,0.548387
1735580035,102a1fa,33,12,0.363636
1735581378,102a1fa,32,10,0.3125
1735584042,102a1fa,38,14,0.368421
