1737424645,102a1fa,46,19,0.413043
1737428284,102a1fa,29,13,0.448276
1737430546,102a1fa,19,9,0.473684
1737431791,102a1fa,25,14,0.56
1737434209,102a1fa,48,25,0.520833
1737435391,102a1fa,43,17,0.395349
1737437722,102a1fa,40,17,0.425
1737439008,102a1fa,43,21,0.488372
1737441830,102a1fa,21,11,0.52381
1737442621,102a1fa,34,15,0.441176
1737444791,102a1fa,26,14,0.538462
1737446202,102a1fa,35,16,0.457143
1737448672,102a1fa,42,19,0.452381
1737449786,102a1fa,40,16,0.4
1737452074,102a1fa,44,22,0.5
1737453380,102a1fa,56,22,0.392857
1737455900,102a1fa,30,14,0.466667
1737456983,102a1fa,37,16,0.432432
