1753497097,102a1fa,35,25,0.714286
1753502033,102a1fa,60,51,0.85
1753505827,102a1fa,42,30,0.714286
1753508702,102a1fa,42,30,0.714286
1753509650,102a1fa,42,32,0.761905
1753512635,102a1fa,57,40,0.701754
1753515442,102a1fa,42,32,0.761905
1753516588,102a1fa,43,30,0.697674
1753519541,102a1fa,28,22,0.785714
1753520603,102a1fa,38,30,0.789474
1753522734,102a1fa,52,39,0.75
1753523876,102a1fa,49,35,0.714286
1753526654,102a1fa,37,25,0.675676
1753527554,102a1fa,54,38,0.703704
1753529631,102a1fa,65,50,0.769231
1753531002,102a1fa,33,25,0.757576
1753535132,102a1fa,53,40,0.754717
1753537746,102a1fa,43,33,0.767442
1753540782,102a1fa,38,24,0.631579
1753541918,102a1fa,43,32,0.744186
1753544397,102a1fa,41,28,0.682927
1753545599,102a1fa,57,44,0.77193
1753548490,102a1fa,36,28,0.777778
1753549476,102a1fa,28,18,0.642857
1753551644,102a1fa,58,42,0.724138
1753552642,102a1fa,39,34,0.871795
1753555812,102a1fa,46,37,0.804348
1753558386,102a1fa,42,32,0.761905
1753559779,102a1fa,44,38,0.863636
