1726883664,102a1fa,48,17,0.354167
1726887364,102a1fa,45,20,0.444444
1726889737,102a1fa,54,16,0.296296
1726890964,102a1fa,58,22,0.37931
1726893457,102a1fa,41,13,0.317073
1726894586,102a1fa,31,14,0.451613
1726896984,102a1fa,43,19,0.44186
1726898184,102a1fa,36,13,0.361111
1726900762,102a1fa,46,14,0.304348
1726901779,102a1fa,43,21,0.488372
1726903840,102a1fa,24,7,0.291667
1726905368,102a1fa,42,12,0.285714
1726907771,102a1fa,27,16,0.592593
1726909002,102a1fa,36,14,0.388889
1726911130,102a1fa,43,23,0.534884
1726912585,102a1fa,40,14,0.35
1726915018,102a1fa,40,21,0.525
1726916191,102a1fa,35,11,0.314286
1726918091,102a1fa,43,15,0.348837
1726919781,102a1fa,48,20,0.416667
1726923132,102a1fa,28,15,0.535714
1726925627,102a1fa,51,19,0.372549
1726927017,102a1fa,42,19,0.452381
1726929221,102a1fa,40,11,0.275
1726930585,102a1fa,41,16,0.390244
1726932864,102a1fa,43,17,0.395349
1726934198,102a1fa,34,18,0.529412
1726936771,102a1fa,45,19,0.422222
1726937794,102a1fa,50,21,0.42
1726940139,102a1fa,41,14,0.341463
1726941385,102a1fa,22,10,0.454545
1726943928,102a1fa,43,16,0.372093
1726944989,102a1fa,44,18,0.409091
1726946856,102a1fa,48,21,0.4375
1726948583,102a1fa,48,21,0.4375
1726950757,102a1fa,37,17,0.459459
1726952180,102a1fa,26,11,0.423077
1726954215,102a1fa,37,16,0.432432
1726955766,102a1fa,30,12,0.4
1726958101,102a1fa,38,16,0.421053
1726959385,102a1fa,35,11,0.314286
1726961466,102a1fa,49,12,0.244898
1726962977,102a1fa,53,23,0.433962
