1772162022,102a1fa,28,25,0.892857
1772168488,102a1fa,48,35,0.729167
1772172706,102a1fa,26,17,0.653846
1772176702,102a1fa,38,27,0.710526
1772179405,102a1fa,47,35,0.744681
1772183111,102a1fa,42,28,0.666667
1772186704,102a1fa,46,39,0.847826
1772190235,102a1fa,34,29,0.852941
1772193112,102a1fa,32,26,0.8125
1772199432,102a1fa,25,21,0.84
1772202638,102a1fa,52,43,0.826923
1772206161,102a1fa,26,20,0.769231
1772209589,102a1fa,49,39,0.795918
1772213129,102a1fa,31,23,0.741935
1772216702,102a1fa,52,38,0.730769
1772220414,102a1fa,56,43,0.767857
1772222744,102a1fa,27,24,0.888889
1772225405,102a1fa,53,38,0.716981
1772228935,102a1fa,50,42,0.84
1772232542,102a1fa,24,18,0.75
1772235816,102a1fa,54,45,0.833333
