1730167315,102a1fa,48,13,0.270833
1730171104,102a1fa,32,13,0.40625
1730173317,102a1fa,44,17,0.386364
1730174225,102a1fa,35,11,0.314286
1730176731,102a1fa,51,17,0.333333
1730177776,102a1fa,40,11,0.275
1730180232,102a1fa,34,11,0.323529
1730181377,102a1fa,1,1,1
1730184225,102a1fa,1,1,1
1730185112,102a1fa,42,14,0.333333
1730187272,102a1fa,52,20,0.384615
1730188605,102a1fa,45,22,0.488889
1730191195,102a1fa,52,16,0.307692
1730192244,102a1fa,1,1,1
1730194532,102a1fa,28,10,0.357143
1730195788,102a1fa,36,10,0.277778
1730198409,102a1fa,43,19,0.44186
1730199385,102a1fa,40,14,0.35
1730201434,102a1fa,32,10,0.3125
1730202980,102a1fa,24,8,0.333333
1730206685,102a1fa,44,14,0.318182
1730209178,102a1fa,33,9,0.272727
1730210184,102a1fa,49,16,0.326531
1730212680,102a1fa,49,19,0.387755
1730213821,102a1fa,53,19,0.358491
1730216173,102a1fa,40,13,0.325
1730217383,102a1fa,52,21,0.403846
1730220158,102a1fa,34,13,0.382353
1730221118,102a1fa,37,23,0.621622
1730223352,102a1fa,44,17,0.386364
1730224579,102a1fa,46,15,0.326087
1730227337,102a1fa,32,15,0.46875
1730228210,102a1fa,48,19,0.395833
1730230210,102a1fa,35,15,0.428571
1730231793,102a1fa,17,6,0.352941
1730234111,102a1fa,43,20,0.465116
1730235395,102a1fa,36,11,0.305556
1730237565,102a1fa,43,16,0.372093
1730238966,102a1fa,1,1,1
1730241421,102a1fa,1,1,1
1730242588,102a1fa,50,17,0.34
1730244770,102a1fa,32,14,0.4375
1730246191,102a1fa,47,18,0.382979
