1726278784,102a1fa,1,0,0
1726282504,102a1fa,32,10,0.3125
1726284938,102a1fa,34,16,0.470588
1726286224,102a1fa,40,20,0.5
1726288633,102a1fa,36,16,0.444444
1726289774,102a1fa,28,12,0.428571
1726292143,102a1fa,36,14,0.388889
1726293407,102a1fa,25,8,0.32
1726296014,102a1fa,32,10,0.3125
1726296999,102a1fa,40,13,0.325
1726299082,102a1fa,35,9,0.257143
1726300585,102a1fa,49,17,0.346939
1726303115,102a1fa,34,18,0.529412
1726304186,102a1fa,31,11,0.354839
1726306323,102a1fa,24,8,0.333333
1726307806,102a1fa,35,10,0.285714
1726310179,102a1fa,29,4,0.137931
1726311399,102a1fa,38,17,0.447368
1726313266,102a1fa,45,19,0.422222
1726314979,102a1fa,42,21,0.5
1726318328,102a1fa,39,13,0.333333
1726320800,102a1fa,34,14,0.411765
1726322222,102a1fa,34,13,0.382353
1726324417,102a1fa,47,14,0.297872
1726325800,102a1fa,33,10,0.30303
1726327967,102a1fa,37,14,0.378378
1726329385,102a1fa,51,24,0.470588
1726331894,102a1fa,43,18,0.418605
1726332976,102a1fa,1,0,0
1726335267,102a1fa,39,17,0.435897
1726336589,102a1fa,48,20,0.416667
1726339085,102a1fa,44,15,0.340909
1726340206,102a1fa,46,13,0.282609
1726342149,102a1fa,23,10,0.434783
1726343788,102a1fa,51,22,0.431373
1726346063,102a1fa,32,19,0.59375
1726347392,102a1fa,27,12,0.444444
1726349494,102a1fa,1,0,0
1726350992,102a1fa,48,20,0.416667
1726353347,102a1fa,35,15,0.428571
1726354579,102a1fa,28,10,0.357143
1726356687,102a1fa,20,11,0.55
1726358172,102a1fa,39,15,0.384615
