1765679741,102a1fa,30,24,0.8
1765684539,102a1fa,61,47,0.770492
1765688048,102a1fa,48,40,0.833333
1765690784,102a1fa,47,39,0.829787
1765691789,102a1fa,58,46,0.793103
1765695049,102a1fa,53,43,0.811321
1765697747,102a1fa,38,32,0.842105
1765698985,102a1fa,34,26,0.764706
1765701881,102a1fa,38,31,0.815789
1765702799,102a1fa,56,43,0.767857
1765705000,102a1fa,50,41,0.82
1765706179,102a1fa,58,42,0.724138
1765708832,102a1fa,49,42,0.857143
1765709786,102a1fa,67,57,0.850746
1765711982,102a1fa,54,45,0.833333
1765713378,102a1fa,49,44,0.897959
1765717378,102a1fa,56,45,0.803571
1765719788,102a1fa,56,45,0.803571
1765720583,102a1fa,23,18,0.782609
1765723086,102a1fa,47,43,0.914894
1765724199,102a1fa,68,54,0.794118
1765726575,102a1fa,47,36,0.765957
1765727789,102a1fa,52,45,0.865385
1765730616,102a1fa,53,44,0.830189
1765731566,102a1fa,63,51,0.809524
1765733751,102a1fa,46,39,0.847826
1765734983,102a1fa,50,45,0.9
1765738094,102a1fa,51,43,0.843137
1765738915,102a1fa,33,24,0.727273
1765740707,102a1fa,58,49,0.844828
1765742176,102a1fa,47,34,0.723404
1765744739,102a1fa,50,40,0.8
1765745833,102a1fa,49,39,0.795918
1765748116,102a1fa,42,34,0.809524
1765749390,102a1fa,45,36,0.8
