1765592515,102a1fa,57,49,0.859649
1765597520,102a1fa,55,42,0.763636
1765598911,102a1fa,65,57,0.876923
1765601159,102a1fa,58,52,0.896552
1765602053,102a1fa,34,29,0.852941
1765604420,102a1fa,43,35,0.813953
1765605394,102a1fa,57,47,0.824561
1765608673,102a1fa,41,35,0.853659
1765611442,102a1fa,68,52,0.764706
1765612587,102a1fa,39,33,0.846154
1765615460,102a1fa,41,34,0.829268
1765616391,102a1fa,46,41,0.891304
1765618576,102a1fa,48,39,0.8125
1765619777,102a1fa,46,41,0.891304
1765622391,102a1fa,37,32,0.864865
1765623375,102a1fa,54,46,0.851852
