1734141952,102a1fa,42,19,0.452381
1734145863,102a1fa,33,9,0.272727
1734148074,102a1fa,41,13,0.317073
1734148843,102a1fa,43,13,0.302326
1734151161,102a1fa,50,19,0.38
1734152195,102a1fa,32,15,0.46875
1734154615,102a1fa,35,7,0.2
1734155780,102a1fa,45,16,0.355556
1734158605,102a1fa,33,11,0.333333
1734159427,102a1fa,44,18,0.409091
1734161545,102a1fa,45,20,0.444444
1734162997,102a1fa,48,20,0.416667
1734165551,102a1fa,33,16,0.484848
1734166581,102a1fa,36,13,0.361111
1734168818,102a1fa,36,14,0.388889
1734170185,102a1fa,1,1,1
1734172706,102a1fa,54,16,0.296296
1734173781,102a1fa,21,13,0.619048
1734175787,102a1fa,38,13,0.342105
1734177375,102a1fa,42,21,0.5
1734180971,102a1fa,18,4,0.222222
1734183421,102a1fa,47,19,0.404255
1734184572,102a1fa,44,15,0.340909
1734186934,102a1fa,48,21,0.4375
1734188172,102a1fa,44,17,0.386364
1734190468,102a1fa,42,16,0.380952
1734191777,102a1fa,19,8,0.421053
1734194394,102a1fa,47,15,0.319149
1734195390,102a1fa,47,24,0.510638
1734197656,102a1fa,23,13,0.565217
1734199031,102a1fa,38,14,0.368421
1734201669,102a1fa,38,13,0.342105
1734202573,102a1fa,37,16,0.432432
1734204498,102a1fa,33,15,0.454545
1734206165,102a1fa,36,18,0.5
1734208497,102a1fa,55,21,0.381818
1734209816,102a1fa,42,17,0.404762
1734211939,102a1fa,46,19,0.413043
1734213380,102a1fa,39,18,0.461538
