1729476160,102a1fa,26,11,0.423077
1729480028,102a1fa,26,14,0.538462
1729482228,102a1fa,39,16,0.410256
1729483065,102a1fa,43,25,0.581395
1729485520,102a1fa,26,10,0.384615
1729486573,102a1fa,33,8,0.242424
1729489017,102a1fa,42,18,0.428571
1729490188,102a1fa,42,15,0.357143
1729493124,102a1fa,39,9,0.230769
1729493934,102a1fa,37,14,0.378378
1729496084,102a1fa,32,12,0.375
1729497374,102a1fa,40,13,0.325
1729500013,102a1fa,26,13,0.5
1729501043,102a1fa,26,6,0.230769
1729503347,102a1fa,51,21,0.411765
1729504577,102a1fa,28,13,0.464286
1729507346,102a1fa,29,10,0.344828
1729508190,102a1fa,35,12,0.342857
1729510330,102a1fa,33,15,0.454545
1729511784,102a1fa,54,22,0.407407
1729515443,102a1fa,41,13,0.317073
1729517998,102a1fa,43,15,0.348837
1729518972,102a1fa,37,14,0.378378
1729521474,102a1fa,26,16,0.615385
1729522568,102a1fa,28,15,0.535714
1729524997,102a1fa,30,13,0.433333
1729526186,102a1fa,30,17,0.566667
1729528891,102a1fa,31,8,0.258065
1729529900,102a1fa,44,16,0.363636
1729532133,102a1fa,35,14,0.4
1729533378,102a1fa,53,19,0.358491
1729536074,102a1fa,30,9,0.3
1729536995,102a1fa,36,8,0.222222
1729538921,102a1fa,29,8,0.275862
1729540580,102a1fa,41,18,0.439024
1729542851,102a1fa,29,13,0.448276
1729544180,102a1fa,32,9,0.28125
1729546348,102a1fa,51,20,0.392157
1729547783,102a1fa,1,1,1
1729550204,102a1fa,53,21,0.396226
1729551370,102a1fa,26,11,0.423077
1729553591,102a1fa,20,10,0.5
1729554988,102a1fa,44,18,0.409091
