1722217779,102a1fa,47,18,0.382979
1722221418,102a1fa,33,15,0.454545
1722224091,102a1fa,40,14,0.35
1722225395,102a1fa,31,9,0.290323
1722227709,102a1fa,36,13,0.361111
1722228973,102a1fa,30,8,0.266667
1722231288,102a1fa,45,12,0.266667
1722232574,102a1fa,45,13,0.288889
1722235157,102a1fa,46,19,0.413043
1722236181,102a1fa,44,18,0.409091
1722238186,102a1fa,1,0,0
1722239776,102a1fa,42,15,0.357143
1722242176,102a1fa,44,18,0.409091
1722243398,102a1fa,22,7,0.318182
1722245608,102a1fa,37,11,0.297297
1722246986,102a1fa,49,21,0.428571
1722249448,102a1fa,52,22,0.423077
1722250586,102a1fa,38,16,0.421053
1722252462,102a1fa,39,16,0.410256
1722254190,102a1fa,43,14,0.325581
1722257527,102a1fa,31,13,0.419355
1722260027,102a1fa,34,11,0.323529
1722261372,102a1fa,18,11,0.611111
1722263665,102a1fa,41,17,0.414634
1722264979,102a1fa,35,17,0.485714
1722267244,102a1fa,28,9,0.321429
1722268599,102a1fa,28,9,0.321429
1722271090,102a1fa,20,7,0.35
1722272174,102a1fa,49,19,0.387755
1722274303,102a1fa,52,18,0.346154
1722275778,102a1fa,37,15,0.405405
1722278240,102a1fa,36,11,0.305556
1722279399,102a1fa,32,13,0.40625
1722281178,102a1fa,1,0,0
1722282971,102a1fa,35,11,0.314286
1722285097,102a1fa,33,16,0.484848
1722286571,102a1fa,34,13,0.382353
1722288694,102a1fa,20,8,0.4
1722290183,102a1fa,49,11,0.22449
1722292631,102a1fa,33,13,0.393939
1722293794,102a1fa,29,9,0.310345
1722295869,102a1fa,37,11,0.297297
1722297371,102a1fa,31,11,0.354839
