1752374519,102a1fa,46,37,0.804348
1752379017,102a1fa,58,42,0.724138
1752382499,102a1fa,38,31,0.815789
1752385366,102a1fa,37,32,0.864865
1752386271,102a1fa,47,31,0.659574
1752389457,102a1fa,42,34,0.809524
1752392296,102a1fa,50,34,0.68
1752393451,102a1fa,43,34,0.790698
1752396190,102a1fa,52,38,0.730769
1752397287,102a1fa,45,35,0.777778
1752399552,102a1fa,52,38,0.730769
1752400606,102a1fa,41,29,0.707317
1752403476,102a1fa,49,38,0.77551
1752404369,102a1fa,50,37,0.74
1752406440,102a1fa,35,24,0.685714
1752407846,102a1fa,39,28,0.717949
1752411820,102a1fa,47,31,0.659574
1752414338,102a1fa,54,36,0.666667
1752415117,102a1fa,40,32,0.8
1752417544,102a1fa,40,23,0.575
1752418604,102a1fa,48,34,0.708333
1752421022,102a1fa,47,34,0.723404
1752422232,102a1fa,46,38,0.826087
1752425104,102a1fa,56,40,0.714286
1752426037,102a1fa,45,34,0.755556
1752428264,102a1fa,55,42,0.763636
